message_key,message_text
5593242ac78e6143,@Hal Robison Conrad @Jamal Zlitni Welcome to Concord! :taco:
b7038525ebd4e6cd,:taco::taco::taco::taco::taco: @Leah Slate for taking extra time outside of her day to help me solve complex Qlik problems saving me a ton of time and stress!
27e2319f99c74377,@Colin Kirby START THE TACO TRAIN :taco: :taco: :taco: :taco: :taco:
036edd3cc42fd913,@Brian Johnson for proactively scoping and collaboration always! It’s a pleasure working with you :taco:
fe5f3832040afefc,@Niketh Gamage @Analeidi Barrera :taco: :taco: accelerating :sonic:
bb132d822785dc57,Back again with more tacos because this :quickbooks-qb-cowboy: team has decided they would actually like nearly double the additional funds  what they originally requested :money_srgrafo::taco::test_tube: @Alanna Davis @Liz King
c2e7d1c51e830b39,@Georgi Nikolov backlog beast mode :taco: :taco:
7f8d1b14f68db51b,"Ever wish you could multiply yourself to get more done? Talk to @Tracy Burns-Yocum who has slowly and painfully gained experience with the parallelization options and  tools in databricks to run time and resource intensive simulations in parallel.\n\n_Not to bury the lead - Tracy has been asked by Joe Powers, the principal data scientist leading CG’s experimentation, to give a lunch and learn on parallel processing in python._  I can’t think of a better signal of thought leadership for our clients.   Taco this girl. :taco::taco::taco:"
04507b595f3c9e59,Make sure to taco the original separate post above for @Gabby Lopez and @Jessica Cirlincuina :please: in addition to @Leah Slate. Or taco this one for all three... So many options! :melting_face:
0fe48e352f6e1736,@Dimelsa :taco: :taco: :taco: :taco: :taco: :birthday:
beb8f0bba15b0f61,Tacos for @Anji Moorthy and @Felicia Henke for rapidly putting together design documentation for a:tt-cowboy: DE review for an urgently needed attribute - thanks for all you do to meet these tight campaign deadlines :taco::taylor-swift-turbo-tax-tt:
7c713fe11f678d48,@Leah Slate for optimizing the performance of the TT CDP Data Validation dashboard and getting us  4 data sources to 1 - I'd bet the load time is already half of what it was :sonic: :taco::taco:
2e50c6f9a4002987,@John Carney @Katie Jones @Krissy Tripp Amazing! Great job team!!
f07e199956ab1b24,@Hadley Jordan happy anni! :taco: :taco: :taco: :taco: :taco:  4 more years! 4 more years! :wink:
314d10f332e133c2,@Ethan Brinkman congrats on three years with Concord :taco:
b24a77a213c0b072,huge shoutout to @Josh Prock joining a sales cal with little detail and notice :taco:
e9a98bc5c7bd3fde,@navid.istanbullu @Jessica Cirlincuina @McKenzi Gooch for knocking out a bunch of DE updates for MC the past couple weeks - lots of excitement  the :mailchimp: team about having reporting automated :taco:
c17b0c5d85672f1d,@Sarah Powell Well done on getting that last minute Tealium request completed by today's new deadline. We appreciate your efforts! :taco:
90c07aea06633969,:taco: Tacos to @Scott Sanders who was singled out by name in a cross-team committee meeting by an Intuit stakeholder for his most-recent ICS experimentation contributions! They specifically thanked Scott for developing code that was exactly what the team needed - basically allowing them a path forward when the usual Intuit sample allocation tools weren't going to cut it. The client also praised his thought leadership on how to approach the problem and partnership to make it a reality. A well deserved call out! :lets-go-current:
1fd087ea1f49e033,@Brandi :taco::taco: Extremely quick turn around with our wireframes updates
67a0c201ec35cb31,@Emily Ryker :taco: :taco: :taco: :taco: :taco: can't thank you enough!
265edef05c299932,:taco: @Sarah Tangen @Doreen Nguyen @Paul Pratt Welcome to Concord!
fc01c3142f67b165,:taco: @Kelly M @unknown_user @Joe Allman @Pablo Atoche Nikon!  We made it!
885938eccc82454d,"@Sean Miller amazing lunch &amp; learn - even as a non data person, i still was able to follow along and learn a few new things :wink: thank you :taco: :taco: :taco: :taco: :taco:"
73402e80b482e463,@Dana Sellergren :taco::taco::taco:
cf0e937980e613e8,@Pepe Miyashiro @Salvador @Jona Huamani :taco: for pushing forward on Yara as best as possible during this holiday season!
23ec54a62c648afd,@Claire Cheng @Niki Reker super mapping bros :mario_luigi_dance: :taco: :taco:
ffc0d7dc0f89d175,@Hannah Alexander Vail always :ski:  :taco:
35a9ab6b133bcb98,@Ben Christiansen :taco: :taco: :taco: :taco: :taco: for managing
c9eb7163c06bcfa3,man you two are the best! I could have learned a lot listening into this call @Emily Ryker @Krista Carlson-Shadden :taco: :muscle:
53eb5a480b6ca2fe,Thank you @Kate Marxkors and @Luke Youtsey for the detailed and informative project lead training session on JIRA &amp; Client Communication today!! :taco::taco::taco::taco: All my remaining tacos for you!!
60992c11c34cc43c,@JD Singh @Andres Plazas road mapping! (second only to road tripping) :taco: :taco: :car: :world_map:
06601f9b43809981,@Lydia Chau @shaurav @artur.dzhalalov @Niketh Gamage @Nakul Suresh to y'all too :taco:
343cab552a9a3c18,@unknown_user :taco: :taco: :taco: Configuring Caas application support
a4cbeced0ac3b2a3,Thank you @MariaJose Ballen :taco: :taco: :taco: :taco: :taco:
70d37811d3c0e4a1,@unknown_user @David Simeon @Nicholas Pascarella @Virginia @Pepe Miyashiro :taco:
4f7d57fa71c7d099,":alert:MAJOR KUDOS ANNOUNCEMENT:alert:\n\n@McKenzi Gooch stepped in last minute to look over my deliverable for a Sightline meeting. She was extremely thorough, and was able to bring a thoughtful perspective and see opportunities that not only I didn’t, but the entire Kroger team didn’t. I was able to come to the meeting prepared, present her thoughts, and the client was so happy we brought it to their attention. She did this in ONE DAY after a HALF HOUR intro to the project. Outstanding work! :taco: + 5 more tomorrow from me"
f534829a3c7a2577,:birthday: _HAPPY BIRTHDAY_ :birthday:\n\nWishing you the best on your birthday and everything good in the year ahead!\n\n• Rakesh Dash (USA)\n• @Sam Varón \n• @Troy Rackley (USA)\n• Vishnuvardhan Reddy (India)
ce6bf4697d73ede2,:taco::taco: to @Kerry O'Neill for the assist on the above :basketball::wastebasket:
4ff4b21b27d5363a,No better Kudos than the ones from clients themselves! :taco: Great job @Olga Poleleyeva @Luke Youtsey @Victoria Stephen on getting the work done by the initial date set by the vendor and impressing our stakeholder &amp; MMM contact!
3c1b64f308b9ec08,@Brad Evans:taco: :taco: :taco: loading dock logistics
009f053d5e29e896,":taco: I'm extra thankful that @Amberlyn Etienne put together a Concord website report to help the Analytics + Marketing collaboration :eeveexpika_highfive: In February, blogs were heavily featured in our Top 10 Landing pages, and those blogs were written by @Alex Gunnerson @Viral Munshi @Sam Varón &amp; @Kyle Anderson"
b8ae2e263dac5c62,":taco: Way to go @Alanna Davis &amp; @Liz King getting a ""you nailed it"" from Subway :subway:"
cf42b7018a70be8c,@Nick Vega wires! :taco::taco:
8784d5af467f36ae,@Dylan Ahrens for hertz contact :taco:
e9a6017c6820668a,@Grant Golemo Cookies! :taco: :taco: :taco: :taco: :taco:
4c268bab07f13fa8,:partying_face: _Happy Concord Anniversary_ :partying_face:\n\nThank you for being such an amazing part of all that we do!\n\n• @Daniel Bunch (USA) - 3 years
3653bae31c8b110a,@Joe Allman @unknown_user :taco: for words and responses! :raised_hands:
ae8d650ddec0c109,@Felicia Henke :taco: for the interactive Thought Leadership session today focusing on Feedback! It was a great session - brainstorming over how to give constructive feedback and reinforcing that most people appreciate consistent feedback. Thanks!!
af7479fd462242ad,@Claire Cheng for your continued hard work and dedication :taco:  :taco:  :taco:  :taco:  :taco:
a14adfd13dca8770,@Sean Miller @Isabel Nutting TMobile Tableau Day! :taco:
40a6c546b35198c9,@Maura Boyle :taco::taco::taco::taco::taco: quick like The Flash!
b5957e5a0a1ee3cd,"Thank you @Zeve Marcus for creating the comprehensive Catalyst Onboarding Document which infact has lot more clarity than the intuit doc. In addition to producing this insightful document, you also assisted me in resolving my mcp installation issues.:taco::taco::taco:"
3bd8d02a91d98bb4,:taco: :taco: to @Sean Miller for always being up for a Tableau challenge and being someone I can bounce ridiculous ideas off of :tableau: :hipstervizninja:
33ffddc7dbba765f,&amp; some tacos I'll have to gift Monday bc I'm out\n@Brock Sauvage for helping keep Vail requests moving so I can focus on some other priorities :ski:\n@Nick Bade sound advice &amp; listening ear :ear:\n@Felicia Henke patience &amp; long-term solutioning with a tight client deadline &amp; short-term priorities :lipstick:
d5c2738bd9f7f587,Good stuff today  @Hal Robison Conrad who is put on her detective hat :mag: and found a reporting bug over at :usb:. She officially wins Chief Slueth Award!! :taco:
6f17e7c5f2e23ad6,@dobromir.kralev @Slavyana Chonovska @Alexander Vladimirov @Vanya Marinova @Dimitar Elkov :taco:
e99cdc9c971d3fc7,echo’d! @Dana Sellergren 5 years :clapping_all: :celebrationqq: :taco: :taco: :taco: :taco: :taco:
932f0cbe26c43aa5,@Jim Bradley and @Brandon Martinez... You know what you did. :taco: :taco:
a18bada1edcb3285,@Eli Zelle @Analeidi Barrera @Eli Zelle @Tama Chakrabarty Nice work this week everyone! :taco:
20f163896edaed65,@Stanimir Nikolov :taco: :taco: :taco: :taco: :taco:
05213b723ff133d6,@Stephen Tobisch :taco: for your help with the regex analysis!
f2aecc335a142645,@Tom Sievers for awesomeness :taco::taco::taco:
50737ad114603170,@Ethan Brinkman for being fantastic human :taco: :taco: :taco:
5636b555fed79e67,@Claire Cheng Excellent presentation today (or so I hear)! :taco: :taco: :taco: :taco: :taco:
72c9c3e739f8cd21,:birthday: _HAPPY BIRTHDAY_ :birthday:\n\nWishing you the best on your birthday and everything good in the year ahead!\n\n• @Smilen Smilenov (Bulgaria)\n• @Yosif Stefanov (Bulgaria)
e7484a8dc5d03e76,"Tis the season for :quickbooks-qb-cowboy: project kickoffs! Tacos for @Brian Berg @Gabby Lopez @Jacob Logan and @Tracy Burns-Yocum for staying so on top of everything - scheduling kickoffs, setting up jira projects, scoping and planning new work - wonderful to see how organized you're all keeping everything for these project teams :catjam::extreme-teamwork::taco:"
f18286f90bd7169f,To @Amberlyn Etienne @Josh Stephens @McKenzi Gooch @Alanna Davis @Minjae Lee for submitting timesheets today! Enjoy your weekends!!! :taco:
cae613a9d95af7d9,@Eli Zelle @Reese Kling @Angie @Analeidi Barrera crushing the last demo!!!!! :taco:
de2ae52d2d854086,"Sharing the :star2:\n• @Alanna Davis — You are frequently impressing Kroger &amp; continuously showing them the value of analysis. We're playing the long game on this one, but we're seeing all of the positive indicators that it will pay off :kroger:\n• @Amberlyn Etienne - I love to see you showcasing your strengths with the CRM Support at Sephora while also building new analytics prowess on the EDW scope at Vail Resorts :sephora: It's the definition of sustainable growth \n• @Astha Saxena - Taking on an entirely new account was brave! I have no doubt that you'll continue to wow RTI and grow that business as you get invested in it :slay_party:\n• @Chayse Barr (CB) - Your continued support keeping all of the Vail projects moving smoothly is a huge help to the team, and will continue to support our business expansion here :vail: \n• @Daniel Bunch — We've certainly made the most of your ""break""  US Bank by creating a foundational Atlassian environment to streamline project &amp; program management. Thank you for dealing with all my random slack pings &amp; ideas :jira:\n• @Felicia Henke — Again, thank you for being one of our best technical generalists. I feel like we can throw you at any tough project, and you just figure it out. Most recently it's been CG Data Enablement, but your desire for new challenges helps growth in all areas :potted_plant: \n• @Hannah Alexander — I think you might hold the record for most SOWs written per week :pig-working:and I know you're always looking at how we can get people excited and motivated about the work in front of them. \n• @Hui Ma — You work with one of our most advanced clients &amp; most ambitious project leads. :turbotax-intensifies: Being the person in the background getting everything done isn't an easy task, but it's what gives the rest of confidence to pitch innovative (or impossible) projects no other agencies could pull off \n• @Jacob Logan — Your knowledge of the GBSG data &amp; business problems is crucial to some of the new advanced analytics we're aiming to bring to that account, and I know taking on the ICS Experimentation work was a healthy stretch. :test_tube: Thank you for always being so willing to take on new work &amp; continue delivering excellent on everything else. \n• @Joe Connelly — Thank you for everything you're doing to support the Salesforce Data Activation initiative &amp; x-BU x-sales :salesforce: Working with new BUs plus new clients requires a lot of mental agility, but it's probably one of the biggest opportunities in front of us \n• @John Carney - You're the brains behind so many of our AI accelerators, and it's also been amazing to see you leaning into the Sales relationships :take_my_money: to support AI + Healthcare pre-sales while also balancing NLP support for one of our largest Intuit work streams. \n• @Josh Prock - I don't take it lightly that you leaned into a tool that you sort of hate :no-dataroma: because it's what the client needed. On the bright side, I think it illustrates your penchant for learning new tools really quickly &amp; that's extremely valuable to our practice. Also, have you ever had any unallocated time for more than a day?! \n• @Josh Stephens - Way to be everyone all at once for ICS. You're responding quickly to every question while troubleshooting complex data problems while also somehow manning the Adobe slacks for new CJA opportunities. I assume you have an army of elves hiding under your desk :male_elf:\n• @Kate Marxkors — You handle our most high maintenance stakeholders with admirable eloquence, and make yourself indispensable to them. Thank you for growing literally every project you get assigned to :cat_money: and researching the best new AI conferences!\n• @Katie Boe — You are so on top of all things Winnebago :winnebago: I appreciate your forward-thinking and strategic approach to the growth of the account and how seriously you take delivery excellence. I know you'll continue to growth this account!\n• @Meti Mamo — Thank you for taking on the fire hose of information :fire_engine: and consistently trying to stay ahead of a really quick-moving project team. It's always hard to start a new job on huge projects like this! \n• @Lindsey Peters —  You go above and beyond to leverage your personal network for your team to make sure all of your team members have the best opportunities possible, and that they are consistently upleveling :yellow_heart:\n• @Liz King  — You continue to make yourself the go-to resource for all things IXP &amp; you do case study-worthy work for QuickBooks, which helps us win new testing work to expand our practice :taylor-swift-quickbooks-qb:\n• @Luke Youtsey - Your account revenue growth is impressive, but what  is equally as exciting is your ability to expand strategically into new growth areas with advanced analytics and exciting projects. You are truly helping us evolve analytics :evolytics:\n• @McKenzi Gooch — Every project lead who has every worked with you asks to have you on their projects again because you're great at building client relationships and quickly learning new technical skills. :party_unicorn:\n• @navid.istanbullu — Whether you're sharing new knowledge  your Masters program or asking how you do more to optimize the ICS engagement, nobody asks for more feedback more consistently to keep improving :1up: \n• @Paul Dunphy — Juggling two full-time TPM roles + consistent hiring &amp; resourcing conversations? :thisisfine: Thank you for your dedication to the growth of the TPM Hive &amp; maintaining those client relationships whether we are leaving them in a great spot or kicking them off \n• @Samuel Pratt — I'm so excited about some of the new advanced analytics initiatives you're taking on, and appreciate that you're asking how to grow new technical _and_ new account skills to expand our DSAI practice :wow:\n• @Scott Sanders — You consistently do the type of case study-worthy work that wins us new biz :money_srgrafo: You've consistently grown the ICS work streams due to the experimentation knowledge you bring to the table (and you're a great teacher!) \n• @Steph Schaller — Your MMM workshop will continue to net us new business, but the expertise has already led to TurboTax expansions. Thank you for all the thought leadership you bring to the Analysis &amp; Experimentation team! Those Analysis Office Hours raise all boats :boat:\n• @Victoria Stephen — From being an excellent HAWC mentor to taking on TurboTax project leadership, :taylor-swift-turbo-tax-tt: you're truly digging in to support the whole BU, and you do it with a smile! \n• @Tracy Burns-Yocum — In addition to having some of the most exciting life changes :hatched_chick: you've also juggled the ICS Experimentation Playbooks &amp; Bayesian script productization. That level of service is a huge contributor to the account's growth &amp; expansion \n• @Victor Valdes Diaz — You put in SO MUCH work to keep TurboTax running smoothly, but you also make the effort to network with the local Databricks :databricks: user group, and hosting a local meet up is a great idea to portray Concord as a Databricks thought leader \n• @Brian Berg — You may be the newest member of the team, but I'm excited for the wealth of experience you're bringing on board, and I'm sure we can find ways to continue the Winnebago account growth :eeveexpika_highfive:\n• :hawk: @Candice Dominguez — I see you taking notes in every meeting &amp; immediately looking for ways to add value. Being willing to attend the Starlight Workshop &amp; talk about your Chiefs experience your first week was a great way to help the whole team build credibility with Starlight :chiefs_snowglobe:\n• :hawk:@Morgan Petersen — From supporting Intuit compliance reporting to clicking through those Analysis &amp; Experimentation example deliverables to the impressive python skills I'm hearing about, you've already helped us secure new project work &amp; I know that trend will continue :pawsome-high-five: \n"
b12075bf997dcc56,@Tanner Linnard @Esteban Ponce @Linda Feldt Thanks for all your help and support making the Medica meeting this morning a success. It went without a hitch. :taco:
2c40bec9e951e725,:taco: @Emily Ryker @Tina Veselinova Appreciate y'all helping out tracking down PX permissions and bugs. Small tweaks make such a big difference! :raised_hands:
cd70dd5dafb4ac73,:taco: :taco: :taco: :taco: :taco: to @Gressi Lopez &amp; McKenzi Gooch for Vail MPA Dashboards!
9e80c8c0c1b451cd,@Josh Prock REGEX Mastermind - thank you for helping solve my complicated messy data issue :galaxy-brain:\n :taco::taco::taco::taco::taco:
e0016e3a7db53850,@Gabby Lopez &amp; @Samantha Herrington another :qlik: training cohort :taco: :taco:
dec8f2329353730c,:birthday: _HAPPY BIRTHDAY_ :birthday:\n\nWishing you the best on your birthday and everything good in the year ahead!\n\n• Afsal Shaikh \n• @Krissy Tripp (USA)\n• Vinyasa Reddy (India)
4ac90692eb199cab,@Vladimir Troshin :taco:
ef9e3d91ab9e7da8,@Corey Swope and @Sean Emmerson great job on launching the dashboard UAT! :taco: :taco:
3cee720922e8ccf3,:taco: :taco: @unknown_user @Basil Frye Frello Comps :heart:
c772c6dda173d2c1,@Chris Haggard @Maura Boyle morning chats! :taco: :taco: :heart:
6a6c9e5b48356d34,you too @Sabari Vatsavaya :taco:
c9f5e7ef6ef7bbc2,:taco: Shoutout to @Kyle Kidder and @matt.jenkins for Qlik training content! We have some really thorough documentation added into our Qlik Training database
5b0e0814715a0563,@Kelsey Thayer for much needed help today. :taco:
df6f18d04a7c8481,@Eric Messmore @Sarah Mack @Heather Schaefer :taco: we back!
181b37c6897b55a8,:taco: @Yaron Benjamin @Matt Zeiger @Jonathan Henry onsite :roller_coaster: :fire:
fed0e7ce4e4fc6d7,:birthday: _HAPPY BIRTHDAY_ :birthday:\n\nWishing you the best on your birthday and everything good in the year ahead!\n\n• Ruchita Kabare (India)\n• @Tanya Kostadinova (Bulgaria)
2eb8952c91614786,@Olga Poleleyeva SuperGlue SME :taco: :taco: :taco:
4954f7b9a4caf9c3,@Karl Koob @Ellen Hortsch @yucheng.yang @Silas Rhyneer @Ethan Brinkman :taco:
323c565b233201ce,@unknown_user :taco::taco::taco: Happy birthday! OR are all these tacos for all you do on your projects? :joy: Thank you for your effort on all of our projects together!
2bfb6ce26ad949d0,":taco::taco::taco::taco::taco: All of my tacos to @Joe Connelly today for experiment QA, building surprise AI accelerators in his free time, and new hire onboarding :pikachu_amaze:"
675e59d8e4515910,Welcome back from maternity leave @Katie Boe!!!\nYour daughter is precious &amp; your first week seems to be going great :star::ribbon:\n:taco:
33602562f0717f57,@Isabel Nutting Coordinating with Julian and getting insight to help us quickly redirect was super timely :taco:
5d2ec2ca31a12d2c,@Kate Huber SF Connections LinkedIn Collateral :taco:
f28d46821214dc27,@Samuel Pratt :taco: :taco: :taco: :taco:
86cf34e4528c2e3c,:birthday: _HAPPY BIRTHDAY_ :birthday:\n\nWishing you the best on your birthday and everything good in the year ahead!\n\n• @Sameer Pandey \n• @Taylor Larson (USA)
9364d90763c811ea,":taco::taco::taco::taco::taco: All my tacos to @Tanner Linnard for quickly helping me get logged into my machine, and thus, saving the day!"
c9658298d3a9bd69,":taco: to @Felicia Henke for making my 2026 Hour of Finance Eloqua work incredibly smooth, small edits to her code from 2025 got me looking like I was the hero when she deserves most the credit"
526bd1e33cad02d6,"@Astha Saxena &amp; @Amberlyn Etienne both had crazy days but handled tons of meetings, requests &amp; requirements with grace,  professionalism. &amp; forward-thinking.\nNice work today &amp; always!!\n\nI also don't have enough tacos for everyone who participated in the analytics showcase, but I'll start by thanking @Bethany Hartley for organizing and @Krissy Tripp &amp; @Brian Johnson for getting everyone ready to go --It was really impressive work that made us all PROUD to be at Concord!!!\n:taco:"
c00ea325fedd41ec,"@Georgi B @Qiwen Hu and @Lazar Hekimov, been a busy few weeks in the Patterson Dosespot Integration project but they always deliver. Thank you guys for the ownership and commitment you've shown in getting this out the door. :taco:"
3de2e1a5c25504ea,I only meant to give Greg two tacos...but there must have been a race condition that created a second order of tacos for Greg. We are trying to fix it but I have a feeling things are gonna get worse before they get better.
eb0783f85a0613fc,@Morgan Petersen @John Carney @Sean Miller @Olga Poleleyeva @Kate Marxkors @Krissy Tripp @Felicia Henke @Gabby Lopez @Astha Saxena @Ali Groepper @Joe Connelly @Luke Youtsey @Liz King @Candice Dominguez more :taco: for my fun KC visit - thanks for having me in y’alls office! grateful for the opportunity to connect IRL  :awesome_smile:
4cf55b11573328ae,Way to write a new <https://www.concordusa.com/blog/how-do-big-data-and-ai-work-together|blog post @Josh Prock :taco::taco:
9d46852b59cd64e5,:partying_face: _Happy Concord Anniversary_ :partying_face:\n\nThank you for being such an amazing part of all that we do!\n\n• @Jacob Logan (USA) - 4 years\n• @Viktor Baychev (Bulgaria) - 3 years\n• Priya Baviskar (India) - 3 years\n• @Jenita Trivedi (USA) - 3 years\n• Dilip Thakkar (India) - 3 years\n• Aparna Mane (India) - 3 years\n• Vishnuvardhan Reddy (India) - 2 years\n• Savitri Biradar (India) - 2 years\n• Aditya Datar (India) - 2 years
b0769c3db7de5819,"A quick shout out to @Jonathan Hatley. He put in the effort and the time to deliver a UX flow for Sally Beauty. Even with some long nights (which we try to avoid), he did so with a positive attitude and a spring in his step."
e5aa4e67b95728c3,@Nitya Pujara :taco::taco::taco::taco::taco: Great session today.  You're really in a great spot and I can't wait to see where things go from here!
0af484ec31ab9708,You received 1 taco   @Megan Mullowney in <#C03DKUD6ZS8
665167e73156ded7,:partying_face: _Happy Concord Anniversary_ :partying_face:\n\nThank you for being such an amazing part of all that we do!\n\n• @Munta Mehtaz (USA) - 4 years\n• Jiten Parmar (India) - 4 years\n• @Greg Tambornino (USA) - 4 years\n• @Grant Golemo (USA) - 4 years\n• @Jamal Zlitni - 1 year\n• @Hal Robison Conrad - 1 year
e447bfcd9721a577,#kudos to @Gabby Lopez @Jacob Logan and @Tracy Burns-Yocum for developing a way to share code ownership for Dash Enterprise at :intuit: ! It sounds small but this has opened up a whole new world of horizontal collaboration for this client :partyparrot: :taco:
1175cea97d64f5fd,@Victoria Stephen huge shoutout for putting the team on your back and tackling every foreseeable huddle (plus plenty that we had no idea that were coming) to knock out a compliance report on short notice for a long-term client :taylor-swift-turbo-tax-tt: that unknowingly laid off the only person who knew what was going on. Your tenacity to hunt people down for access and diligence to *meticulously* study the recording we were handed then apply it to an undefined process was impressive. This weekend is well deserved :taco::taco::taco:
bfabe4236407c817,Tacos for @Samuel Pratt and @Victor Valdes Diaz for their work on the AI Tiger Team building out the dash app for the Copy Optimizer accelerator - with an opportunity fast approaching to demo this accelerator for Sephora I really appreciate how much progress you've made to get the front end of this tool looking so fresh so clean :taco:
d4c37eb931b33f1f,@David Simeon :taco::taco::taco::taco::taco:  happy birthday man !!
5a86ce834ebb015b,@Niki Reker :taco::taco::taco::taco::taco: for her dedication to Eyewear Validations
0c0561fad28ccdcd,Huge kudos to @John Carney for trying to help me get Intuit access back and pointing me in the right direction :taco:
76e7dd3ad8d14531,:taco: @navid.istanbullu @Jessica Cirlincuina @McKenzi Gooch For jumping in quickly and giving us the extra push to the finish line:taco: :sombrero_parrot:
51ee864ae60a6bb9,"Shout out to @Leah Slate for being recognized for the amazing consultant we all know her to be! Brandon went on to say she’s done a truly wonderful job — and is honestly, one of the best contingent workers he has had the pleasure of working with. (note there were other CWs from other firms on his team). :clapping_all: :taco::taco-extravaganza:"
9a8ebb8b06ccea6e,:intuit: dev: _it can’t be done that way_\n\n@Liz King: _hold my_ :beer:
1f1d50b1834d228a,@Jerry Hill @Yaron Benjamin :taco: CF tech guidance
702e47eded2c15fe,Tacos for @Hannah Alexander and @Victoria Stephen for last minute coverage :sweat_smile: :taco:
0dfdbcd25fa8038c,cheers @Silas Rhyneer @Lin Huynh @Ellen Hortsch @Jake Martens @yucheng.yang :taco:
29ade8d3a86737ac,&gt; _Decides not to kill the only NPC that can operate the train to escape a corrupted paladin that one-hit KOd an owlbear_\nTruly an inspiration @Samuel Pratt :taco:
44b2b63e715dc626,":take_my_money: @Joe Connelly Way to get us a new logo opportunity with Backyard Discovery :taco: It says a lot about your client relationships that when clients leave a role, they want to take Concord with them :trophy:"
94a45f39e6369f33,"Brava to @Sarah Powell not only for their first Adobe Launch publish for KPF, but also for doing it so hecking early in the AM. :taco::taco::taco::taco::taco:"
9f279099c50e9b61,thanks for answering all my evening pings! @Alex Krumins :taco:
f74f21ec2c0bf825,Congrats!! @Analeidi Barrera :taco: :taco: :taco: :taco:
08169c82f56a9ac3,":taco: Major props to @Olga Poleleyeva and @Candice Dominguez for making such a good first impression on the new Digital Media manager at TurboTax. When someone is new to the organization and getting their feet under them, it can be overwhelming. You both came in with domain knowledge, poise and business expertise to get Tim and his team where they need to be :eeveexpika_highfive:"
68ae1cbeb0e8f37c,@Eli Zelle Thanks for (hopefully) squashing the zombie bug :taco: :taco: :taco:
b957ef9e78ba4465,@Sam Headlee @Kerry O'Neill Cargill Prod deploy success!! :taco: :taco:
c8b316a848a1cffe,@Daniel Bunch PX assist :basketball: :taco:
ef23f87860631332,"@Samuel Pratt &amp; @Liz King &amp; team for their work on the bundles report - we completed v1 of this report a couple months back and got feedback from the client today who's actively using it for their weekly reporting - he was grinning ear to ear talking about how accurate the data is and how great it has been that the number tie out across views, especially after having some experiences with other contractors where this has been a challenge. Tacos for delivering excellence! :taco::taco:"
3d863c9b929291f6,@Kevin Twitchell sustenance and PR gratitude :taco: :taco: :taco: :taco: :taco:
707d902696cbc572,@Steve Bubb Amazing job on the website! Thank you for all the effort to make it happen. :taco::taco::taco:
cbf4a4358588ce59,@Samuel Pratt  :taco::taco::taco::taco::taco:
6434fe79ec28eecc,@Silas Rhyneer @Derek Stendahl @Tom Sievers meeting people IRL :taco:
ae604b0af0c1e3d5,@Brian Berg :taco: :authconlove:
ba9aa61b897b10f4,"@Jeremy Graybill For all the support, would be lost without you! :taco:"
642d6c7f9c76a47e,@Alexander Vladimirov @Valentin Dichev @Ognyan Petranov :taco:
9321ef84bdcd7cd1,"@Lyubomir Polyanov @ Dimitar -- DEMO TACOOOOOOS! :taco: :taco: :taco: :taco: :taco: when the client jokes about you taking over one of their internal efforts, you know you've impressed :heart: Big kudos to the whole team at Patterson"
a068896e5170e31f,@Michael Robbins @Tim Jacobs @Brandi :taco:
14cfdda719d0e9e5,@Morgan Miller - message me on Teams you are awesome!! Thanks for the support :taco::taco::taco::taco::taco:
54237d484d87f3da,:taco: :taco: @Doris Guaman  for iterating through multiple rounds of feedback  client to reach a high fidelity wirefram that everyone feels comfortable getting in front of customers and patients
5b9391b86d763d00,@Krissy Tripp Puppies! :taco::heart_eyes:
7033030859e74c23,@Linda Feldt :taco::taco::taco::taco::taco: for all your hard work and making the office warm and welcoming!
18f52dfca06bebf8,@Anna Trenary @Krista Carlson-Shadden @Harika Aitha @Joe Connelly continuing to be communicative on the Sally account.  :taco::thankyou::sally-beauty: Have a great weekend team.
c7946afb5acc316b,@Karl Koob @Ellen Hortsch @Jake Martens @yucheng.yang Good year :taco:
f40dba44ee706c3a,@Roxann Collin @Shilpa @Grant Golemo @Claire Cheng @Corey Swope - Cheering you on to the finish line for VSP Geospatial!!! :taco: Thanks for your great teamwork.
d348c37a5e56cbb2,@Debajyoti Dutta @John Farley @Brian Berg :taco: \nClosing out all of 2023 PO’s & SOW’s :woman-gesturing-no::skin-tone-3:
a39b91b946f9cce6,@Brian Johnson @John Hartert @Austin Carrill Super smooth Mizuho GA/GTM work and for being great to collaborate with. Looking forward to more projects together in 2024! :taco:
eef8856c870c12e0,":taco:  have to give lots of credit to @Kyle Kidder and @Jefferson Williams for being so on the ball with Gina on the TurboTax team. Not only did you all catch errors and misclassifications before she did (which is a feat in itself), but she has nothing but praise for how great it has been to work with our team. A lot of this is due to @Leah Slate setting healthy boundaries with the client, building relationships and driving such a high performing team :taco-trophy:\n\nIn her words: `I can't tell you how nice it is to have everything ready and reliable this early in the season. It is night and day  previous years`\n\nGina has changed her lead teams perspective  getting frustrated with pipelines and reporting to when things get dicy on the business side, their first question is ""Can we just have Concord take care of it?"""
52e340d875aade8f,"@Austin Carrill Thank you for your hard work this week. I know it was probably tough considering the circumstances, but you managed to return and pick up right were you left off. Great work on AEP, Ameriprise, and your continued mentorship with Madison. This is what leadership looks like! :taco::taco:"
34aa720bb89ca73b,@Virginia @unknown_user :taco: :taco: everything is fine
2ef973a74547ee4a,@Claire Cheng :taco: :taco: :taco: :taco: :taco:  DDL standardization nation
90b27652e76138d7,tagging some of the fanbase @Laura Sutter @Astha Saxena @Chase Porter @Sean Miller @Krissy Tripp
